customerID,churn_probability,monthly_revenue,annual_revenue_at_risk,retention_priority_score
2351-RRBUE,0.106,20.65,26.2,2.18
8597-CTXVJ,0.033,64.95,26.0,2.17
4039-PIMHX,0.044,49.8,26.07,2.17
2251-PYLPB,0.027,79.55,25.88,2.16
7898-PDWQE,0.027,80.4,25.93,2.16
5736-YEJAX,0.027,79.45,25.88,2.16
7677-SJJJK,0.108,19.9,25.86,2.15
9065-ZCPQX,0.027,78.85,25.77,2.15
2788-CJQAQ,0.11,19.45,25.75,2.15
5766-FTRTS,0.025,84.45,25.63,2.14
9610-WCESF,0.048,43.9,25.52,2.13
8336-TAVKX,0.027,78.45,25.57,2.13
2592-HODOV,0.109,19.3,25.35,2.11
1015-JPFYW,0.109,19.45,25.36,2.11
6508-NJYRO,0.112,18.8,25.28,2.11
3239-TPHPZ,0.105,20.05,25.25,2.1
3724-BSCVH,0.102,20.45,25.15,2.1
3902-MIVLE,0.028,75.7,25.22,2.1
1345-ZUKID,0.108,19.35,25.14,2.09
5039-LZRQT,0.103,20.2,25.07,2.09
7817-OMJNA,0.102,20.4,24.97,2.08
3067-SVMTC,0.037,55.9,24.95,2.08
8612-GXIDD,0.082,25.4,24.95,2.08
3705-PSNGL,0.102,20.4,24.94,2.08
9823-EALYC,0.025,80.85,24.67,2.06
7025-WCBNE,0.035,59.6,24.73,2.06
2030-BTZRO,0.101,20.4,24.76,2.06
6603-YRDCJ,0.034,61.05,24.69,2.06
3721-CNZHX,0.104,19.8,24.62,2.05
1459-QNFQT,0.034,59.5,24.6,2.05
0804-YGEQV,0.084,24.45,24.65,2.05
6388-TABGU,0.036,56.15,24.59,2.05
1915-OAKWD,0.106,19.3,24.65,2.05
3378-AJRAO,0.082,24.85,24.44,2.04
3887-PBQAO,0.079,25.9,24.53,2.04
3549-ZTMNH,0.085,24.0,24.46,2.04
7644-OMVMY,0.103,19.85,24.46,2.04
0298-XACET,0.041,50.2,24.5,2.04
4291-YZODP,0.102,20.05,24.51,2.04
9453-PATOS,0.024,85.1,24.49,2.04
4537-CIBHB,0.101,20.25,24.53,2.04
6695-AMZUF,0.023,86.45,24.31,2.03
9483-GCPWE,0.101,20.1,24.33,2.03
5915-ANOEI,0.026,79.15,24.35,2.03
9184-GALIL,0.099,20.45,24.32,2.03
5320-BRKGK,0.027,75.8,24.25,2.02
5451-MHQOF,0.083,24.45,24.28,2.02
7168-HDQHG,0.105,19.2,24.25,2.02
5707-ZMDJP,0.029,69.7,24.18,2.02
8468-FZTOE,0.027,74.35,24.26,2.02
9063-ZGTUY,0.104,19.4,24.18,2.01
7998-WNZEM,0.025,80.6,24.09,2.01
5781-RFZRP,0.027,73.5,24.01,2.0
6504-VBLFL,0.034,58.6,24.02,2.0
0556-FJEGU,0.028,70.1,23.93,1.99
0017-DINOC,0.044,45.2,23.93,1.99
6439-PKTRR,0.025,80.7,23.92,1.99
6625-IUTTT,0.03,65.55,23.86,1.99
6814-ZPWFQ,0.08,25.0,23.94,1.99
3950-VPYJB,0.033,59.6,23.72,1.98
7722-VJRQD,0.033,60.95,23.82,1.98
1333-PBMXB,0.08,24.75,23.81,1.98
0602-DDUML,0.028,69.75,23.81,1.98
7359-SSBJK,0.028,70.2,23.71,1.98
4933-IKULF,0.095,20.65,23.6,1.97
4584-LBNMK,0.08,24.7,23.69,1.97
1506-YJTYT,0.027,73.85,23.59,1.97
3115-CZMZD,0.097,20.25,23.56,1.96
2520-SGTTA,0.098,20.0,23.54,1.96
5512-IDZEI,0.079,24.9,23.57,1.96
6754-WKSHP,0.077,25.35,23.51,1.96
4632-XJMEX,0.031,62.85,23.42,1.95
0829-DDVLK,0.097,20.1,23.45,1.95
9847-HNVGP,0.098,19.95,23.36,1.95
2907-ILJBN,0.095,20.6,23.43,1.95
2580-ATZSQ,0.032,61.35,23.34,1.94
9766-HGEDE,0.1,19.35,23.23,1.94
9361-YNQWJ,0.079,24.4,23.25,1.94
2160-GPFXD,0.029,65.65,23.22,1.93
4092-OFQZS,0.094,20.65,23.18,1.93
1099-GODLO,0.095,20.35,23.22,1.93
3891-NLXJB,0.048,40.55,23.12,1.93
1401-FTHFQ,0.096,20.0,23.1,1.93
3243-ZHOHY,0.096,20.1,23.04,1.92
8499-BRXTD,0.095,20.1,23.03,1.92
2451-YMUXS,0.03,64.55,22.93,1.91
6064-ZATLR,0.036,52.85,22.88,1.91
6527-PZFPV,0.092,20.8,22.87,1.91
8969-PRHFK,0.097,19.65,22.84,1.9
7554-NEWDD,0.073,25.7,22.63,1.89
6100-FJZDG,0.094,20.05,22.56,1.88
5505-OVWQW,0.093,20.15,22.57,1.88
5795-BKOYE,0.032,59.1,22.62,1.88
4616-EWBNJ,0.094,20.1,22.58,1.88
0307-BCOPK,0.099,19.05,22.61,1.88
1763-KUAAW,0.092,20.35,22.4,1.87
4311-QTTAI,0.097,19.35,22.43,1.87
1069-QJOEE,0.094,19.9,22.43,1.87
9236-NDUCW,0.053,35.1,22.43,1.87
6016-NXBNJ,0.098,19.15,22.45,1.87
3982-JGSFD,0.091,20.35,22.27,1.86
4359-INNWN,0.092,20.05,22.23,1.85
6384-VMJHP,0.025,73.0,22.23,1.85
7319-ZNRTR,0.094,19.6,22.05,1.84
3533-UVMOM,0.026,70.95,22.02,1.84
1133-KXCGE,0.091,20.1,22.06,1.84
0440-EKDCF,0.031,60.15,22.1,1.84
3050-RLLXC,0.023,81.25,22.13,1.84
1209-VFFOC,0.033,56.4,22.02,1.84
7609-NRNCA,0.094,19.55,22.11,1.84
2296-DKZFP,0.026,71.0,21.96,1.83
8277-RVRSV,0.076,24.15,21.97,1.83
7813-TKCVO,0.09,20.35,22.01,1.83
7279-NMVJC,0.092,19.9,21.87,1.82
1038-ZAGBI,0.092,19.8,21.87,1.82
2969-VAPYH,0.03,60.5,21.82,1.82
4121-AGSIN,0.074,24.5,21.9,1.82
8763-KIAFH,0.089,20.55,21.89,1.82
3251-YMVWZ,0.075,24.05,21.69,1.81
8746-BFOAJ,0.088,20.5,21.72,1.81
5803-NQJZO,0.027,67.8,21.58,1.8
7369-TRPFD,0.095,18.8,21.47,1.79
6188-UXBBR,0.088,20.25,21.48,1.79
1335-MXCSE,0.032,55.25,21.31,1.78
7446-SFAOA,0.09,19.85,21.41,1.78
7321-ZNSLA,0.044,40.55,21.41,1.78
1178-PZGAB,0.087,20.25,21.21,1.77
2235-EZAIK,0.022,79.2,21.25,1.77
6614-YOLAC,0.03,58.65,21.11,1.76
9481-WHGWY,0.023,75.35,21.17,1.76
7996-BPXHY,0.07,25.0,21.01,1.75
2498-XLDZR,0.024,73.6,20.98,1.75
5847-MXBEO,0.086,20.3,20.84,1.74
4323-ELYYB,0.086,20.0,20.73,1.73
5474-LAMUQ,0.086,20.1,20.79,1.73
2320-TZRRH,0.088,19.5,20.59,1.72
3125-RAHBV,0.084,20.3,20.58,1.72
9347-AERRL,0.089,19.3,20.69,1.72
5656-MJEFC,0.036,48.15,20.64,1.72
9531-NSBMR,0.089,19.25,20.58,1.71
6463-MVYRY,0.024,69.85,20.51,1.71
8022-BECSI,0.087,19.6,20.43,1.7
7196-LIWRH,0.086,19.55,20.28,1.69
1682-VCOIO,0.083,20.45,20.33,1.69
9845-QOMAD,0.085,19.75,20.25,1.69
4139-DETXS,0.026,64.45,20.26,1.69
8990-YOZLV,0.025,66.9,20.29,1.69
1051-EQPZR,0.086,19.6,20.28,1.69
7771-CFQRQ,0.026,63.8,20.12,1.68
1699-UOTXU,0.027,61.4,20.14,1.68
7527-QNRUS,0.067,25.15,20.21,1.68
6479-OAUSD,0.084,19.9,20.11,1.68
6348-SNFUS,0.03,55.45,20.19,1.68
0774-RMNUW,0.028,59.7,20.2,1.68
0731-EBJQB,0.082,20.4,20.09,1.67
3523-BRGUW,0.087,19.3,20.06,1.67
5846-NEQVZ,0.024,70.85,20.0,1.67
9150-KPBJQ,0.085,19.65,20.07,1.67
1676-MQAOA,0.022,75.1,20.02,1.67
0769-MURVM,0.025,65.7,19.94,1.66
8631-NBHFZ,0.021,79.4,19.92,1.66
4102-HLENU,0.025,65.65,19.81,1.65
2812-REYAT,0.082,20.05,19.81,1.65
4530-NDRKU,0.087,19.05,19.79,1.65
3778-FOAQW,0.082,20.15,19.74,1.65
3889-VWBID,0.02,82.85,19.71,1.64
0973-KYVNF,0.023,70.65,19.7,1.64
5115-GZDEL,0.024,67.2,19.74,1.64
3594-BDSOA,0.08,20.4,19.67,1.64
9871-ELEYA,0.024,67.65,19.63,1.64
1272-ILHFG,0.083,19.65,19.69,1.64
5176-OLSKT,0.024,66.9,19.58,1.63
9560-BBZXK,0.052,31.05,19.52,1.63
7137-NAXML,0.081,20.15,19.58,1.63
9746-UGFAC,0.078,20.85,19.62,1.63
3985-HOYPM,0.084,19.4,19.62,1.63
5214-CHIWJ,0.08,20.3,19.57,1.63
1439-LCGVL,0.085,19.2,19.52,1.63
9281-CEDRU,0.025,64.1,19.44,1.62
4795-UXVCJ,0.082,19.8,19.4,1.62
5457-COLHT,0.02,80.65,19.46,1.62
6061-PQHMK,0.081,19.9,19.28,1.61
4709-LKHYG,0.08,20.0,19.32,1.61
1552-CZCLL,0.081,20.0,19.37,1.61
3131-NWVFJ,0.082,19.55,19.26,1.61
9447-YPTBX,0.081,19.85,19.24,1.6
7471-WNSUF,0.066,24.15,19.24,1.6
6701-DHKWQ,0.031,51.35,19.04,1.59
2332-TODQS,0.063,25.05,19.07,1.59
0422-OHQHQ,0.077,20.55,19.09,1.59
8717-VCTXJ,0.081,19.55,19.1,1.59
0848-SOMKO,0.033,48.4,19.05,1.59
3727-OVPRY,0.061,25.7,18.94,1.58
2150-OEGBV,0.079,20.1,18.98,1.58
6223-DHJGV,0.076,20.65,18.92,1.58
5003-OKNNK,0.077,20.35,18.88,1.57
7244-KXYZN,0.077,20.45,18.79,1.57
2324-AALNO,0.064,24.55,18.83,1.57
7305-ZWMAJ,0.076,20.7,18.84,1.57
8510-BBWMU,0.079,19.75,18.8,1.57
6997-UVGOX,0.018,85.45,18.74,1.56
7452-FOLON,0.061,25.45,18.74,1.56
4893-GYUJU,0.081,19.35,18.72,1.56
1371-OJCEK,0.064,24.35,18.64,1.55
2650-GYRYL,0.079,19.45,18.55,1.55
9648-BCHKM,0.063,24.65,18.59,1.55
5196-WPYOW,0.026,60.05,18.62,1.55
9114-DPSIA,0.019,81.0,18.55,1.55
0219-QAERP,0.078,19.8,18.51,1.54
6288-CHQJB,0.022,69.95,18.48,1.54
7284-ZZLOH,0.029,53.3,18.45,1.54
7018-FPXHH,0.026,59.8,18.49,1.54
5519-TEEUH,0.076,20.15,18.46,1.54
2706-QZIHY,0.061,25.2,18.43,1.54
9867-JCZSP,0.074,20.75,18.34,1.53
8884-MRNSU,0.076,19.9,18.24,1.52
0754-EEBDC,0.077,19.9,18.28,1.52
3933-DQPWX,0.038,39.7,18.27,1.52
1998-VHJHK,0.079,19.15,18.1,1.51
6365-HITVU,0.017,87.25,18.07,1.51
1407-DIGZV,0.078,19.1,17.97,1.5
6368-TZZDT,0.077,19.5,17.95,1.5
1354-YZFNB,0.076,19.55,17.91,1.49
8873-TMKGR,0.078,19.1,17.93,1.49
6823-SIDFQ,0.082,18.25,17.89,1.49
3470-OBUET,0.02,74.0,17.89,1.49
7297-DVYGA,0.075,19.85,17.88,1.49
7026-YMSBE,0.076,19.7,17.85,1.49
2995-YWTCD,0.06,24.9,17.87,1.49
4163-HFTUK,0.078,19.1,17.87,1.49
3935-TBRZZ,0.058,25.7,17.9,1.49
2954-PIBKO,0.023,64.15,17.84,1.49
4685-TFLLS,0.075,19.8,17.72,1.48
1872-EBWSC,0.073,20.35,17.76,1.48
5312-TSZVC,0.075,19.65,17.76,1.48
0859-YGKFW,0.074,20.05,17.81,1.48
8748-HFWBO,0.074,19.9,17.69,1.47
6479-VDGRK,0.017,85.3,17.62,1.47
8338-QIUNR,0.022,66.5,17.59,1.47
4716-MRVEN,0.073,20.0,17.61,1.47
1776-SPBWV,0.073,20.1,17.64,1.47
0988-AADSA,0.018,80.85,17.69,1.47
1561-BWHIN,0.074,19.8,17.63,1.47
5993-JSUWV,0.024,61.15,17.5,1.46
0788-DXBFY,0.075,19.55,17.52,1.46
4012-YCFAI,0.024,61.35,17.39,1.45
9108-EQPNQ,0.056,26.1,17.39,1.45
5917-RYRMG,0.073,19.8,17.29,1.44
2878-DHMIN,0.072,19.9,17.28,1.44
2335-GSODA,0.036,40.1,17.34,1.44
5181-OABFK,0.023,61.3,17.2,1.43
2882-WDTBA,0.019,75.75,17.07,1.42
8007-YYPWD,0.057,25.05,17.01,1.42
8512-WIWYV,0.07,20.35,17.04,1.42
1734-ZMNTZ,0.057,25.0,17.04,1.42
3486-HOOGQ,0.018,79.7,17.1,1.42
6447-EGDIV,0.068,20.95,17.09,1.42
5871-DGTXZ,0.071,19.8,16.87,1.41
3717-FDJFU,0.069,20.45,16.91,1.41
5208-FVQKB,0.021,67.95,16.91,1.41
8046-DNVTL,0.036,38.6,16.81,1.4
5914-GXMDA,0.073,19.3,16.79,1.4
3298-QEICA,0.041,34.6,16.82,1.4
8779-YIQQA,0.07,19.8,16.66,1.39
0885-HMGPY,0.02,69.4,16.6,1.38
0562-FGDCR,0.019,74.55,16.56,1.38
6974-DAFLI,0.07,19.7,16.55,1.38
7274-CGTOD,0.032,43.7,16.58,1.38
5614-DNZCE,0.021,64.9,16.56,1.38
7253-UVNDW,0.025,54.35,16.57,1.38
5627-TVBPP,0.068,20.1,16.41,1.37
4632-PAOYU,0.069,19.95,16.4,1.37
2749-CTKAJ,0.068,20.15,16.44,1.37
0516-VRYBW,0.067,20.15,16.29,1.36
2662-NNTDK,0.055,24.8,16.32,1.36
8592-PLTMQ,0.055,24.7,16.3,1.36
2587-YNLES,0.068,20.1,16.29,1.36
7921-BEPCI,0.023,59.75,16.28,1.36
4194-FJARJ,0.023,60.0,16.37,1.36
5197-YPYBZ,0.054,25.25,16.32,1.36
9178-JHUVJ,0.056,24.1,16.28,1.36
1982-FEBTD,0.053,25.6,16.28,1.36
4538-WNTMJ,0.054,24.95,16.17,1.35
6122-EFVKN,0.038,35.75,16.17,1.35
6072-NUQCB,0.067,20.25,16.21,1.35
3512-IZIKN,0.021,65.3,16.21,1.35
9824-QCJPK,0.067,20.0,16.04,1.34
2466-FCCPT,0.068,19.7,16.07,1.34
3071-MVJCD,0.016,82.3,16.14,1.34
5918-VUKWP,0.065,20.55,16.06,1.34
4980-URKXC,0.064,20.85,16.0,1.33
8042-RNLKO,0.052,25.45,15.93,1.33
9717-IOAAF,0.051,25.85,15.91,1.33
5135-RDDQL,0.026,50.65,15.82,1.32
6082-OQFBA,0.067,19.65,15.85,1.32
6723-CEGQI,0.029,45.25,15.81,1.32
4900-MSOMT,0.017,80.2,15.88,1.32
0191-EQUUH,0.037,35.05,15.71,1.31
3712-PKXZA,0.064,20.55,15.71,1.31
3200-MNQTF,0.018,70.9,15.71,1.31
5774-QPLTF,0.064,20.35,15.69,1.31
2277-AXSDC,0.067,19.75,15.77,1.31
7632-YUTXB,0.065,20.05,15.55,1.3
8884-FEEWR,0.063,20.6,15.62,1.3
1834-WULEG,0.064,20.25,15.59,1.3
8966-OIQHG,0.063,20.75,15.57,1.3
8242-PDSGJ,0.033,39.15,15.52,1.29
4750-UKWJK,0.066,19.6,15.5,1.29
6164-HAQTX,0.024,53.95,15.47,1.29
1790-NESIO,0.063,20.4,15.39,1.28
5726-CVNYA,0.064,19.85,15.33,1.28
3948-KXDUF,0.019,68.75,15.31,1.28
1293-HHSHJ,0.061,21.1,15.4,1.28
9993-LHIEB,0.019,67.85,15.4,1.28
6283-GITPX,0.017,76.9,15.32,1.28
9509-MPYOD,0.061,20.75,15.23,1.27
5876-QMYLD,0.063,20.05,15.23,1.27
6518-KZXCB,0.05,25.25,15.21,1.27
3913-FCUUW,0.018,70.45,15.24,1.27
3812-LRZIR,0.051,24.5,15.12,1.26
9801-NOSHQ,0.064,19.8,15.14,1.26
6772-WFQRD,0.062,20.4,15.17,1.26
8194-PEEBY,0.063,19.9,14.97,1.25
5266-PFRQK,0.06,20.85,15.01,1.25
2077-DDHJK,0.018,70.9,14.98,1.25
8039-ACLPL,0.018,68.75,14.92,1.24
4526-EXKKN,0.051,24.6,14.92,1.24
0336-PIKEI,0.017,74.4,14.93,1.24
8780-YRMTT,0.026,47.4,14.84,1.24
8327-WKMIE,0.062,20.15,14.87,1.24
4950-HKQTE,0.047,26.25,14.7,1.23
9674-EHPPG,0.03,40.4,14.75,1.23
6609-MXJHJ,0.049,25.1,14.79,1.23
0343-QLUZP,0.031,39.6,14.73,1.23
9769-TSBZE,0.018,66.0,14.61,1.22
2560-QTSBS,0.052,23.3,14.59,1.22
1599-EAHXY,0.051,23.95,14.62,1.22
6087-YPWHO,0.018,68.15,14.67,1.22
7073-QETQY,0.06,20.35,14.62,1.22
4992-LTJNE,0.022,55.3,14.65,1.22
0902-RFHOF,0.06,20.1,14.52,1.21
3653-NCRDJ,0.063,19.2,14.56,1.21
5849-ASHZJ,0.06,20.05,14.46,1.2
9091-WTUUY,0.017,69.25,14.41,1.2
3486-NPGST,0.061,19.55,14.35,1.2
2176-OSJUV,0.018,65.15,14.39,1.2
2819-GWENI,0.06,19.9,14.27,1.19
5924-SNGKP,0.059,20.25,14.24,1.19
7162-WPHPM,0.017,71.6,14.25,1.19
5067-WJEUN,0.022,54.2,14.34,1.19
0129-QMPDR,0.058,20.5,14.3,1.19
0835-DUUIQ,0.056,21.05,14.15,1.18
6119-SPUDB,0.031,38.25,14.21,1.18
1755-FZQEC,0.059,19.9,14.16,1.18
7860-KSUGX,0.018,64.45,14.11,1.18
8515-OCTJS,0.048,24.75,14.21,1.18
9067-YGSCA,0.045,26.05,14.05,1.17
3546-GHEAE,0.06,19.45,14.08,1.17
8430-TWCBX,0.056,20.7,13.97,1.16
7596-ZYWBB,0.019,59.6,13.9,1.16
0057-QBUQH,0.046,25.1,13.96,1.16
5380-XPJNZ,0.057,20.05,13.78,1.15
7349-ALMUX,0.018,65.6,13.8,1.15
6177-PEVRA,0.021,55.5,13.7,1.14
9499-XPZXM,0.018,64.75,13.63,1.14
5201-CBWYG,0.046,24.8,13.69,1.14
7190-XHTWJ,0.059,19.3,13.71,1.14
7599-NTMDP,0.023,48.7,13.69,1.14
8098-TDCBU,0.045,25.25,13.71,1.14
4962-CHQPW,0.058,19.85,13.73,1.14
7306-YDSOI,0.019,59.75,13.58,1.13
1535-VTJOQ,0.045,25.15,13.51,1.13
5469-NUJUR,0.057,19.95,13.57,1.13
0048-PIHNL,0.055,20.45,13.53,1.13
7665-NKLAV,0.028,40.65,13.58,1.13
7951-QKZPL,0.046,24.5,13.4,1.12
5642-MHDQT,0.057,19.85,13.49,1.12
4872-JCVCA,0.024,47.6,13.49,1.12
9805-FILKB,0.055,20.2,13.41,1.12
9030-QGZNL,0.053,20.85,13.37,1.11
7799-LGRDP,0.043,25.7,13.37,1.11
9602-WCXPI,0.055,20.15,13.29,1.11
6563-VRERX,0.054,20.6,13.33,1.11
9732-OUYRN,0.059,19.0,13.36,1.11
0229-LFJAF,0.016,69.65,13.33,1.11
7061-OVMIM,0.056,19.55,13.17,1.1
7963-SHNDT,0.028,39.1,13.17,1.1
5495-GPSRW,0.056,19.7,13.19,1.1
8388-DMKAE,0.055,20.25,13.25,1.1
6922-NCEDI,0.052,21.2,13.19,1.1
0562-KBDVM,0.024,44.6,13.08,1.09
1814-WFGVS,0.022,48.9,13.08,1.09
3429-IFLEM,0.014,77.35,13.03,1.09
2017-CCBLH,0.055,20.0,13.13,1.09
4837-PZTIC,0.026,41.9,12.99,1.08
1043-YCUTE,0.043,25.15,13.01,1.08
1934-MKPXS,0.054,20.1,12.95,1.08
5622-UEJFI,0.042,25.4,12.91,1.08
7860-UXCRM,0.014,74.5,12.91,1.08
9755-JHNMN,0.016,67.4,12.82,1.07
6096-EGVTU,0.043,24.9,12.84,1.07
8587-XYZSF,0.021,50.55,12.81,1.07
1686-STUHN,0.054,19.8,12.75,1.06
1092-WPIVQ,0.042,25.1,12.69,1.06
5010-IPEAQ,0.02,54.2,12.75,1.06
6980-CDGFC,0.051,20.85,12.68,1.06
6698-OXETB,0.052,20.4,12.73,1.06
5095-ETBRJ,0.019,56.8,12.74,1.06
3280-NMUVX,0.053,19.6,12.55,1.05
9668-PUGNU,0.043,24.5,12.65,1.05
3458-IDMFK,0.05,20.75,12.53,1.04
6374-AFWOX,0.016,65.65,12.48,1.04
4521-WFJAI,0.04,25.95,12.42,1.04
1403-LKLIK,0.052,20.1,12.46,1.04
2589-AYCRP,0.053,19.75,12.45,1.04
3129-AAQOU,0.041,25.6,12.45,1.04
7328-OWMOM,0.051,20.1,12.38,1.03
6532-YLWSI,0.049,20.8,12.31,1.03
6729-FZWSY,0.053,19.45,12.38,1.03
0019-GFNTW,0.023,45.05,12.36,1.03
8908-SLFCJ,0.049,20.85,12.37,1.03
2314-TNDJQ,0.019,55.65,12.36,1.03
1093-YSWCA,0.053,19.55,12.36,1.03
1757-TCATG,0.051,20.05,12.25,1.02
8191-XWSZG,0.05,20.65,12.28,1.02
3795-GWTRD,0.013,75.55,12.11,1.01
6897-RWMUB,0.015,68.05,12.15,1.01
2122-SZZZD,0.052,19.5,12.1,1.01
6695-FRVEC,0.017,60.4,11.97,1.0
9451-WLYRI,0.053,19.05,12.03,1.0
0621-TSSMU,0.05,19.95,11.95,1.0
6048-NJXHX,0.051,19.75,12.02,1.0
8859-AXJZP,0.042,23.8,11.95,1.0
8606-OEGQZ,0.039,25.3,11.95,1.0
5995-LFTLE,0.039,25.3,11.86,0.99
5356-KZCKT,0.04,24.45,11.84,0.99
8008-OTEZX,0.05,19.65,11.84,0.99
3521-HTQTV,0.038,26.1,11.81,0.98
0071-NDAFP,0.038,25.5,11.73,0.98
3078-ZKNTS,0.05,19.75,11.74,0.98
3079-BCHLN,0.049,19.9,11.8,0.98
5324-KTGCG,0.047,20.85,11.75,0.98
8450-LUGUK,0.041,24.1,11.78,0.98
2138-VFAPZ,0.049,19.7,11.68,0.97
0052-YNYOT,0.047,20.55,11.61,0.97
0969-RGKCU,0.049,19.8,11.55,0.96
4213-HKBJO,0.037,25.7,11.51,0.96
3572-UUHRS,0.051,18.85,11.51,0.96
9220-CXRSC,0.016,61.4,11.43,0.95
0526-SXDJP,0.023,42.1,11.43,0.95
5249-QYHEX,0.038,24.8,11.35,0.95
9661-JALZV,0.038,24.7,11.34,0.94
4883-KCPZJ,0.037,25.25,11.32,0.94
2263-SFSQZ,0.037,24.95,11.23,0.94
4940-KHCWD,0.025,37.7,11.24,0.94
3460-TJBWI,0.039,24.2,11.28,0.94
2808-CHTDM,0.037,25.1,11.19,0.93
7139-JZFVG,0.015,60.5,11.14,0.93
9359-JANWS,0.016,58.9,11.14,0.93
0531-XBKMM,0.014,65.7,11.2,0.93
3721-WKIIL,0.047,19.6,11.15,0.93
8590-OHDIW,0.045,20.3,11.04,0.92
7340-KEFQE,0.027,34.2,11.01,0.92
3389-KTRXV,0.039,23.85,11.08,0.92
7596-IIWYC,0.045,20.25,10.98,0.92
0559-CKHUS,0.047,19.55,11.03,0.92
0164-XAIRP,0.047,19.55,10.98,0.92
8859-YSTWS,0.046,19.95,10.97,0.91
0224-NIJLP,0.045,20.15,10.93,0.91
1266-NZYUI,0.014,66.85,10.89,0.91
3896-ZVNET,0.036,24.7,10.77,0.9
5063-IUOKK,0.045,19.75,10.76,0.9
1074-WVEVG,0.044,20.35,10.85,0.9
4487-ZYJZK,0.046,19.6,10.79,0.9
2162-FRZAA,0.023,39.35,10.77,0.9
5014-GSOUQ,0.045,19.95,10.78,0.9
9795-SHUHB,0.015,58.2,10.79,0.9
5647-URDKA,0.046,19.7,10.79,0.9
1245-HARPS,0.044,20.4,10.68,0.89
8148-WOCMK,0.045,19.6,10.63,0.89
7277-KAMWT,0.045,20.0,10.69,0.89
8314-HTWVE,0.045,19.85,10.71,0.89
0270-THENM,0.013,69.85,10.67,0.89
6253-GNHWH,0.012,71.1,10.66,0.89
9372-TXXPS,0.015,59.85,10.67,0.89
9424-CMPOG,0.045,19.6,10.51,0.88
7169-YWAMK,0.013,68.4,10.52,0.88
5177-RVZNU,0.043,20.3,10.53,0.88
1970-KKFWL,0.037,23.3,10.47,0.87
1716-LSAMB,0.016,54.65,10.41,0.87
5075-JSDKI,0.036,24.45,10.48,0.87
4518-FZBSX,0.043,20.25,10.42,0.87
3399-BMLVW,0.014,60.5,10.41,0.87
5338-YHWYT,0.014,61.45,10.46,0.87
2229-DPMBI,0.044,19.5,10.31,0.86
4335-BSMJS,0.033,25.8,10.22,0.85
5057-RKGLH,0.042,20.35,10.18,0.85
6199-IPCAO,0.033,26.1,10.19,0.85
7216-KAOID,0.044,19.5,10.26,0.85
2005-DWQZJ,0.045,19.05,10.26,0.85
4737-AQCPU,0.012,72.1,10.24,0.85
5986-WWXDV,0.044,19.35,10.25,0.85
8249-THVEC,0.044,19.4,10.2,0.85
0732-OCQOC,0.034,25.05,10.23,0.85
7337-CINUD,0.043,19.5,10.05,0.84
5227-JSCFE,0.018,46.35,10.07,0.84
5472-CVMDX,0.022,38.9,10.12,0.84
3352-RICWQ,0.043,19.75,10.09,0.84
5322-ZSMZY,0.033,25.75,10.11,0.84
0486-LGCCH,0.042,19.65,9.91,0.83
3120-FAZKD,0.035,24.05,9.97,0.83
8148-NLEGT,0.036,22.95,9.92,0.83
0301-KOBTQ,0.042,20.05,10.0,0.83
9227-UAQFT,0.042,19.75,9.86,0.82
1494-EJZDW,0.041,20.15,9.86,0.82
7399-QHBJS,0.012,66.75,9.83,0.82
6813-GZQCG,0.033,24.65,9.85,0.82
5666-MBJPT,0.033,25.1,9.84,0.82
9067-SQTNS,0.039,20.6,9.74,0.81
8807-OPMBM,0.031,25.65,9.66,0.81
1722-LDZJS,0.04,20.2,9.73,0.81
8292-ITGYJ,0.033,24.65,9.69,0.81
9639-BUJXT,0.039,20.5,9.69,0.81
9798-OPFEM,0.038,21.1,9.68,0.81
5044-XDPYX,0.032,25.5,9.74,0.81
4452-ROHMO,0.041,19.6,9.73,0.81
6828-HMKWP,0.038,21.05,9.66,0.8
6080-LNESI,0.032,24.75,9.56,0.8
5442-PPTJY,0.041,19.7,9.66,0.8
6292-TOSSS,0.032,24.9,9.56,0.8
2821-WARNZ,0.041,19.45,9.59,0.8
7688-AWMDX,0.015,54.5,9.61,0.8
4955-VCWBI,0.04,20.0,9.58,0.8
7469-LKBCI,0.042,18.95,9.64,0.8
1269-FOYWN,0.04,20.0,9.56,0.8
5158-RIVOP,0.038,20.9,9.54,0.79
5696-EXCYS,0.041,19.45,9.5,0.79
1328-EUZHC,0.039,20.1,9.52,0.79
7815-PDTHL,0.039,20.2,9.49,0.79
3266-FTKHB,0.041,19.15,9.52,0.79
2143-LJULT,0.031,25.25,9.49,0.79
4302-ZYFEL,0.039,20.55,9.54,0.79
2908-WGAXL,0.031,24.95,9.43,0.79
3400-ESFUW,0.014,57.55,9.48,0.79
2333-KWEWW,0.039,20.05,9.34,0.78
9170-ARBTB,0.04,19.6,9.4,0.78
9593-CVZKR,0.032,24.45,9.41,0.78
6925-BAYGL,0.031,25.1,9.41,0.78
8590-YFFQO,0.012,64.95,9.33,0.78
8241-JUIQO,0.04,19.45,9.4,0.78
8626-XHBIE,0.032,24.8,9.41,0.78
5859-HZYLF,0.04,19.15,9.25,0.77
7996-MHXLW,0.03,25.15,9.19,0.77
9503-XJUME,0.039,19.65,9.25,0.77
8234-GSZYK,0.029,26.45,9.23,0.77
3865-ZFZIB,0.039,19.65,9.08,0.76
8902-ZEOVF,0.038,20.05,9.09,0.76
