SeniorCitizen,tenure,MonthlyCharges,TotalCharges,avg_monthly_spend,num_addon_services,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_bucket_7-12mo,tenure_bucket_13-24mo,tenure_bucket_25-48mo,tenure_bucket_49mo+,churn_flag,customerID
0,62,19.85,1253.65,0.32016129032258067,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,0,5656-JAMLX
0,6,89.75,552.65,14.958333333333334,2,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,0,3462-BJQQA
0,48,20.05,1036.0,0.41770833333333335,0,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,0,0442-TDYUO
0,35,108.95,4025.5,3.112857142857143,5,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,True,False,0,6733-LRIZX
0,52,19.65,928.4,0.3778846153846154,0,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,0,9503-XJUME
0,1,24.9,24.9,24.9,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0,4367-NHWMM
0,6,82.85,460.25,13.808333333333332,1,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,1,3727-RJMEO
0,71,93.2,6506.15,1.3126760563380282,6,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0,3779-OSWCF
0,67,84.8,5598.3,1.2656716417910447,3,False,True,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,6736-DHUQI
1,60,71.75,4374.55,1.1958333333333333,3,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,True,0,3915-ODIYG
0,23,30.35,678.75,1.3195652173913044,1,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,1360-RCYRT
0,39,54.85,2191.7,1.4064102564102565,4,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,True,False,0,2724-FJDYW
0,15,19.5,239.75,1.3,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0,4451-RWASJ
1,53,103.85,5485.5,1.9594339622641508,4,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,1,6646-VRFOL
0,24,24.2,609.05,1.0083333333333333,0,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,0,3460-TJBWI
0,37,19.35,683.75,0.522972972972973,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,0,5917-HBSDW
0,5,83.6,404.2,16.72,2,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,1,5685-IIXLY
1,50,100.65,5189.75,2.013,3,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,True,False,False,False,False,True,0,5671-UUNXD
0,54,94.1,5060.9,1.7425925925925925,3,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,True,False,False,False,False,False,True,0,0956-ACVZC
0,3,74.55,233.65,24.849999999999998,1,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0,2325-NBPZG
0,68,108.45,7176.55,1.5948529411764707,5,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,False,True,1,4250-ZBWLV
0,5,56.15,291.45,11.23,2,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,4482-FTFFX
0,33,20.35,689.75,0.6166666666666667,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,0,8859-DZTGQ
0,41,80.55,3263.9,1.9646341463414634,4,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False,False,True,False,0,0440-MOGPM
0,34,61.25,1993.2,1.8014705882352942,5,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,True,False,0,0020-JDNXP
0,13,20.45,254.5,1.573076923076923,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,0,3752-CQSJI
0,20,18.9,347.65,0.945,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,0,5025-GOOKI
1,51,19.6,967.9,0.3843137254901961,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,0,4698-KVLLG
0,3,91.5,242.95,30.5,2,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,1,5095-AESKG
0,41,45.2,1841.9,1.102439024390244,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,2887-JPYLU
0,13,19.45,232.1,1.4961538461538462,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,0,4770-QAZXN
0,35,25.45,809.25,0.7271428571428571,0,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,0,4896-CPRPF
0,12,80.85,866.45,6.7375,2,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1871-MOWRM
0,4,94.9,360.55,23.725,4,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,0,9714-EDSUC
0,43,49.05,2076.2,1.1406976744186046,3,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,1,2027-OAQQC
1,12,29.3,355.9,2.441666666666667,1,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,0,0282-NVSJS
1,68,105.3,7299.65,1.548529411764706,4,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,1,9090-SGQXL
1,25,88.95,2291.2,3.5580000000000003,2,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,1,6595-YGXIT
0,7,20.25,129.15,2.892857142857143,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,0,7353-YOWFP
1,66,110.85,7491.75,1.6795454545454545,5,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False,False,False,False,True,1,9835-ZIITK
0,53,110.5,5835.5,2.0849056603773586,6,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,False,True,0,8008-ESFLK
1,63,109.4,7031.45,1.7365079365079366,5,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,0,7537-CBQUZ
0,70,114.2,7723.9,1.6314285714285715,6,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True,1,1555-DJEQW
1,27,36.5,1032.0,1.3518518518518519,1,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1,5649-TJHOV
0,1,70.75,70.75,70.75,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,0519-XUZJU
0,5,19.95,109.6,3.9899999999999998,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,0,3363-EWLGO
1,37,19.6,727.8,0.5297297297297298,0,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,0,4750-UKWJK
0,3,40.15,130.75,13.383333333333333,2,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,1,6338-AVWCY
0,12,76.6,893.0,6.383333333333333,0,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,0,1689-YQBYY
0,38,19.6,763.1,0.5157894736842106,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,0,4487-ZYJZK
0,9,85.3,781.4,9.477777777777778,2,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,0,2959-FENLU
0,13,65.85,902.25,5.065384615384615,2,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,0,0708-LGSMF
1,29,94.45,2653.65,3.256896551724138,2,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,1,9253-QXKBE
0,47,20.05,1016.7,0.4265957446808511,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,0,7634-HLQJR
0,61,99.4,5943.65,1.6295081967213116,4,True,True,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0,0487-RPVUM
0,16,20.0,275.7,1.25,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,0,4079-ULGFR
0,41,78.45,3126.45,1.9134146341463416,5,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,0,2516-XSJKX
0,43,25.1,1070.15,0.5837209302325582,0,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False,0,0057-QBUQH
0,36,97.35,3457.9,2.7041666666666666,3,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,1,9445-SZLCH
0,6,55.0,340.4,9.166666666666666,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,0,6599-SFQVE
